CAMPAIGN_ID,CAMPAIGN_TYPE,CHANNEL_USED,CUSTOMER_SEGMENT,CONVERSION_RATE,ROI_RATE,COST_CLEAN,EFFECIENCY
372,Email,Email,Tech Enthusiasts,0.09,6.94,14392,0.0004822123402
373,Search,Google Ads,Tech Enthusiasts,0.14,3.96,14255,0.0002777972641
374,Search,Email,Fashionistas,0.05,5.66,18926,0.0002990594949
375,Influencer,Website,Health & Wellness,0.11,2.18,17286,0.000126113618
376,Social Media,Facebook,Tech Enthusiasts,0.09,4.27,9309,0.0004586958857
377,Social Media,Facebook,Tech Enthusiasts,0.11,4.75,5188,0.0009155744025
378,Social Media,Google Ads,Outdoor Adventurers,0.02,4.65,12282,0.0003786028334
379,Email,Google Ads,Tech Enthusiasts,0.03,6.87,18162,0.0003782623059
380,Display,YouTube,Outdoor Adventurers,0.04,5.75,13380,0.0004297458894
381,Influencer,Instagram,Fashionistas,0.05,3.42,7519,0.0004548477191
382,Email,Google Ads,Health & Wellness,0.1,3.53,8434,0.0004185439886
383,Email,Instagram,Foodies,0.04,3.44,8451,0.0004070524198
384,Social Media,YouTube,Tech Enthusiasts,0.04,6.74,17141,0.0003932092643
385,Influencer,Facebook,Fashionistas,0.03,7.55,5287,0.001428031019
386,Email,Facebook,Foodies,0.15,2.27,10994,0.0002064762598
387,Search,Instagram,Health & Wellness,0.08,2.81,5599,0.0005018753349
388,Search,Instagram,Health & Wellness,0.14,7.76,16625,0.0004667669173
389,Email,Instagram,Health & Wellness,0.02,6.17,12324,0.0005006491399
390,Display,Email,Outdoor Adventurers,0.04,3.98,5151,0.0007726655018
391,Social Media,Instagram,Foodies,0.02,2.97,6405,0.0004637002342
392,Email,Facebook,Fashionistas,0.09,6.26,7704,0.0008125649013
393,Display,Facebook,Fashionistas,0.07,5.83,16130,0.0003614383137
394,Influencer,Facebook,Health & Wellness,0.03,4.06,6204,0.0006544165055
395,Display,YouTube,Outdoor Adventurers,0.12,4.46,13813,0.0003228842395
396,Search,YouTube,Tech Enthusiasts,0.15,2.6,13689,0.0001899335233
397,Social Media,Facebook,Tech Enthusiasts,0.13,7.14,17174,0.0004157447304
398,Influencer,Email,Fashionistas,0.12,3.16,17974,0.0001758095026
399,Email,Google Ads,Outdoor Adventurers,0.1,6.47,16047,0.0004031906275
400,Social Media,Website,Foodies,0.07,6.05,13468,0.0004492129492
401,Display,Instagram,Health & Wellness,0.08,5.55,8712,0.0006370523416
402,Email,Website,Health & Wellness,0.03,2.92,17165,0.0001701136033
403,Search,Website,Health & Wellness,0.05,2.15,5918,0.0003632984116
404,Social Media,YouTube,Outdoor Adventurers,0.12,7.69,13641,0.0005637416612
405,Display,Instagram,Tech Enthusiasts,0.12,4.87,7388,0.0006591770439
406,Display,YouTube,Fashionistas,0.02,3.14,6641,0.0004728203584
407,Influencer,Email,Fashionistas,0.13,2.15,19269,0.0001115781826
408,Search,YouTube,Fashionistas,0.04,7.91,17299,0.0004572518643
409,Social Media,YouTube,Outdoor Adventurers,0.09,4.64,5816,0.0007977991747
410,Search,Website,Foodies,0.15,5.32,17201,0.0003092843439
411,Display,YouTube,Health & Wellness,0.03,6.78,18611,0.0003643006824
412,Email,Website,Foodies,0.03,5.68,7139,0.00079562964
413,Display,YouTube,Fashionistas,0.01,6.43,10699,0.0006009907468
414,Influencer,YouTube,Fashionistas,0.06,7.14,19526,0.0003656662911
415,Search,Google Ads,Foodies,0.07,7.97,5576,0.001429340029
416,Email,Google Ads,Foodies,0.04,4.98,6934,0.0007182001731
417,Influencer,Email,Tech Enthusiasts,0.01,4.4,9077,0.0004847416547
418,Search,YouTube,Foodies,0.09,2.32,5702,0.0004068747808
419,Social Media,Facebook,Foodies,0.02,5.34,10459,0.0005105650636
420,Email,Instagram,Foodies,0.1,6.55,9480,0.00069092827
421,Social Media,Email,Foodies,0.14,4.4,6041,0.0007283562324
422,Email,Email,Health & Wellness,0.1,2.76,9036,0.0003054448871
423,Display,Facebook,Health & Wellness,0.01,4.39,6772,0.000648257531
424,Email,Email,Outdoor Adventurers,0.07,6.6,17735,0.000372145475
425,Search,Google Ads,Health & Wellness,0.13,4.21,19742,0.0002132509371
426,Display,Instagram,Fashionistas,0.11,6.99,19796,0.0003531016367
427,Display,Website,Outdoor Adventurers,0.02,5.5,16495,0.0003334343741
428,Email,Website,Fashionistas,0.07,4.73,11648,0.0004060782967
429,Social Media,Facebook,Foodies,0.15,2.05,14521,0.0001411748502
430,Display,Instagram,Health & Wellness,0.08,7.34,10618,0.0006912789603
431,Email,Website,Tech Enthusiasts,0.07,7.25,9482,0.0007646066231
432,Search,YouTube,Outdoor Adventurers,0.11,3.46,14929,0.0002317636814
433,Display,Google Ads,Foodies,0.01,3.46,7700,0.0004493506494
434,Social Media,Website,Foodies,0.08,6.26,9786,0.0006396893521
435,Influencer,Facebook,Fashionistas,0.05,2.63,13888,0.0001893721198
436,Social Media,Email,Foodies,0.09,5.06,12790,0.0003956215794
437,Email,Google Ads,Health & Wellness,0.05,5.7,9164,0.000621999127
438,Display,YouTube,Tech Enthusiasts,0.06,3.44,12729,0.0002702490376
439,Social Media,Website,Fashionistas,0.09,4.88,19698,0.0002477408874
440,Search,Website,Outdoor Adventurers,0.06,7.68,5680,0.001352112676
441,Search,Facebook,Fashionistas,0.11,2.55,12492,0.0002041306436
442,Influencer,Email,Foodies,0.15,2.64,6292,0.0004195804196
443,Influencer,Facebook,Tech Enthusiasts,0.07,7.39,19217,0.0003845553416
444,Influencer,Email,Fashionistas,0.12,4.9,15432,0.0003175220321
445,Search,Instagram,Foodies,0.07,7.13,8593,0.0008297451414
446,Search,Facebook,Tech Enthusiasts,0.09,5.1,9723,0.0005245294662
447,Email,Google Ads,Outdoor Adventurers,0.11,5.82,19974,0.0002913787924
448,Influencer,Website,Tech Enthusiasts,0.04,3.56,18780,0.0001895633653
449,Influencer,YouTube,Fashionistas,0.14,4.69,16594,0.0002826322767
450,Search,Facebook,Foodies,0.11,4.09,17226,0.0002374317892
451,Social Media,Instagram,Fashionistas,0.11,3.76,15664,0.000240040858
452,Email,Website,Health & Wellness,0.04,5.87,10403,0.0005642603095
453,Influencer,YouTube,Tech Enthusiasts,0.02,4.19,9712,0.0004314250412
454,Social Media,Google Ads,Foodies,0.12,7.41,17117,0.000432902962
455,Influencer,Google Ads,Foodies,0.06,5.72,13593,0.000420804826
456,Email,Instagram,Outdoor Adventurers,0.05,3.16,18167,0.0001739417625
457,Search,Facebook,Foodies,0.12,4.37,11054,0.0003953320065
458,Search,YouTube,Outdoor Adventurers,0.02,6.29,6728,0.0009348989298
459,Influencer,YouTube,Tech Enthusiasts,0.03,3.92,10914,0.0003591717061
460,Email,Google Ads,Foodies,0.11,5.81,17313,0.0003355859759
461,Display,YouTube,Outdoor Adventurers,0.12,3.59,11095,0.0003235691753
462,Email,Google Ads,Health & Wellness,0.13,5.15,5130,0.001003898635
463,Social Media,YouTube,Tech Enthusiasts,0.02,3.17,13482,0.0002351283192
464,Display,YouTube,Health & Wellness,0.01,2.64,18932,0.0001394464399
465,Social Media,Facebook,Fashionistas,0.05,6.53,16093,0.0004057664823
466,Influencer,Facebook,Fashionistas,0.11,2.75,14899,0.0001845761461
467,Influencer,Facebook,Fashionistas,0.1,6.95,8127,0.000855174111
468,Email,Website,Foodies,0.12,6.05,10839,0.0005581695728
469,Social Media,YouTube,Foodies,0.02,7.11,16218,0.0004384017758
470,Email,Instagram,Foodies,0.14,2.26,7791,0.0002900782955
471,Display,YouTube,Outdoor Adventurers,0.02,6.81,17214,0.0003956082259
472,Social Media,Instagram,Tech Enthusiasts,0.12,7,12922,0.0005417118093
473,Email,Instagram,Health & Wellness,0.15,4.71,14159,0.0003326506109
474,Email,Instagram,Health & Wellness,0.12,2.82,5428,0.0005195283714
475,Influencer,Email,Fashionistas,0.03,3.83,9830,0.0003896236012
476,Search,YouTube,Tech Enthusiasts,0.02,5.48,17467,0.0003137344707
477,Email,Website,Foodies,0.13,5.56,16475,0.0003374810319
478,Influencer,Instagram,Health & Wellness,0.06,4.04,15682,0.0002576202015
479,Influencer,Instagram,Fashionistas,0.03,2.47,11186,0.0002208117289
480,Search,Email,Health & Wellness,0.11,4.65,14889,0.0003123111022
481,Influencer,Instagram,Health & Wellness,0.09,6.57,10706,0.000613674575
482,Search,Facebook,Outdoor Adventurers,0.03,3.1,5757,0.0005384749001
483,Email,Email,Tech Enthusiasts,0.09,7.03,18035,0.0003897976157
484,Influencer,Google Ads,Outdoor Adventurers,0.03,6.93,5234,0.001324035155
485,Search,YouTube,Health & Wellness,0.06,4.15,12495,0.0003321328531
486,Display,Instagram,Outdoor Adventurers,0.08,7.63,8241,0.0009258585123
487,Email,Email,Foodies,0.14,6.35,19562,0.0003246089357
488,Display,Facebook,Health & Wellness,0.05,7.56,19456,0.0003885690789
489,Social Media,YouTube,Foodies,0.13,3.55,10420,0.0003406909789
490,Social Media,Website,Foodies,0.11,6.42,17493,0.0003670039444
491,Email,Instagram,Foodies,0.07,4.32,18686,0.0002311891255
492,Social Media,YouTube,Foodies,0.08,7.85,16765,0.0004682373993
493,Display,Facebook,Health & Wellness,0.06,2.35,17991,0.000130620866
494,Display,Facebook,Tech Enthusiasts,0.05,6.74,14481,0.0004654374698
495,Search,Email,Health & Wellness,0.13,5.04,17531,0.0002874907307
496,Influencer,Facebook,Outdoor Adventurers,0.1,6.07,15814,0.0003838371064
497,Display,Website,Foodies,0.12,3.98,14037,0.0002835363682
498,Search,Instagram,Fashionistas,0.09,3.22,14493,0.000222176223
499,Influencer,Instagram,Tech Enthusiasts,0.03,5.8,19520,0.0002971311475
500,Social Media,Email,Tech Enthusiasts,0.06,4.79,5538,0.0008649331889
501,Social Media,YouTube,Outdoor Adventurers,0.12,3.49,10493,0.0003326026875
502,Search,Website,Outdoor Adventurers,0.06,7.42,16116,0.0004604120129
503,Email,YouTube,Fashionistas,0.14,2.56,7708,0.0003321224702
504,Social Media,YouTube,Fashionistas,0.06,5.92,5935,0.0009974726201
505,Email,YouTube,Fashionistas,0.05,5.04,9290,0.0005425188375
506,Email,Instagram,Tech Enthusiasts,0.08,2.5,19426,0.0001286935036
507,Email,YouTube,Health & Wellness,0.14,3.58,17183,0.0002083454577
508,Display,Website,Health & Wellness,0.14,2.56,15890,0.0001611076149
509,Social Media,Google Ads,Fashionistas,0.11,7.07,6341,0.001114966094
510,Display,Email,Health & Wellness,0.12,7.92,16615,0.0004766777009
511,Email,Website,Tech Enthusiasts,0.07,7.77,18822,0.0004128147912
512,Search,Facebook,Foodies,0.07,7.67,15713,0.0004881308471
513,Influencer,Google Ads,Health & Wellness,0.12,3.85,19754,0.000194897236
514,Social Media,Facebook,Fashionistas,0.03,5.97,16073,0.000371430349
515,Search,Instagram,Foodies,0.13,6.03,13716,0.0004396325459
516,Display,Facebook,Health & Wellness,0.08,4.97,12341,0.0004027226319
517,Social Media,YouTube,Foodies,0.02,4.91,13702,0.0003583418479
518,Social Media,Facebook,Fashionistas,0.04,7.31,18224,0.000401119403
519,Influencer,Website,Outdoor Adventurers,0.05,6.81,15530,0.0004385061172
520,Display,Website,Outdoor Adventurers,0.14,4.98,19102,0.0002607056853
521,Search,Instagram,Foodies,0.14,3.31,17123,0.0001933072476
522,Search,YouTube,Outdoor Adventurers,0.02,5.85,8103,0.0007219548315
523,Display,Facebook,Foodies,0.12,7.17,6787,0.001056431413
524,Social Media,Instagram,Tech Enthusiasts,0.09,7.86,18464,0.0004256932409
525,Search,YouTube,Fashionistas,0.08,5.41,5214,0.001037591101
526,Influencer,Email,Foodies,0.07,4.77,17678,0.0002698269035
527,Social Media,Website,Outdoor Adventurers,0.14,3.23,10365,0.0003116256633
528,Email,Instagram,Tech Enthusiasts,0.09,7.54,11139,0.0006769009785
529,Search,Instagram,Tech Enthusiasts,0.1,2.24,18407,0.0001216928342
530,Influencer,Instagram,Foodies,0.07,5.21,10863,0.0004796096842
531,Search,Instagram,Tech Enthusiasts,0.09,6.44,11535,0.0005583008236
532,Search,YouTube,Tech Enthusiasts,0.03,6.68,16117,0.000414469194
533,Email,Facebook,Outdoor Adventurers,0.05,5.05,7641,0.0006609082581
534,Search,Website,Fashionistas,0.07,5.86,19122,0.0003064532999
535,Influencer,Google Ads,Health & Wellness,0.07,3.28,19905,0.0001647827179
536,Search,YouTube,Foodies,0.03,6.11,9710,0.0006292481977
537,Display,Facebook,Tech Enthusiasts,0.06,5.55,11135,0.000498428379
538,Search,YouTube,Health & Wellness,0.02,5.67,18860,0.0003006362672
539,Influencer,Google Ads,Outdoor Adventurers,0.13,5.04,9642,0.0005227131301
540,Social Media,Instagram,Tech Enthusiasts,0.07,7.88,9225,0.000854200542
541,Search,Google Ads,Foodies,0.07,6.26,12493,0.0005010806051
542,Email,Email,Fashionistas,0.12,2.29,14740,0.0001553595658
543,Search,YouTube,Health & Wellness,0.05,6.46,17300,0.0003734104046
544,Email,Instagram,Health & Wellness,0.13,2.79,7787,0.0003582894568
545,Display,Email,Foodies,0.06,3.61,7865,0.0004589955499
546,Email,YouTube,Health & Wellness,0.13,2.02,14184,0.0001424139876
547,Influencer,Google Ads,Fashionistas,0.07,5.79,10088,0.0005739492466
548,Search,Instagram,Foodies,0.14,7.89,6341,0.001244283236
549,Influencer,Email,Tech Enthusiasts,0.11,6.12,16691,0.0003666646696
550,Email,Website,Outdoor Adventurers,0.05,7.26,5279,0.001375260466
551,Email,Website,Tech Enthusiasts,0.14,3.57,13778,0.0002591087241
552,Influencer,Email,Fashionistas,0.1,5.65,16094,0.0003510625078
553,Email,Email,Fashionistas,0.04,2.81,16512,0.0001701792636
554,Email,Google Ads,Fashionistas,0.05,7.85,7247,0.001083206844
555,Influencer,Email,Tech Enthusiasts,0.02,5.29,5244,0.00100877193
556,Email,Facebook,Outdoor Adventurers,0.15,7.44,14082,0.0005283340435
557,Social Media,Email,Foodies,0.11,5.89,17786,0.0003311593388
558,Influencer,Facebook,Foodies,0.08,3.57,19714,0.000181089581
559,Display,Instagram,Health & Wellness,0.03,3.1,6582,0.0004709814646
560,Email,Google Ads,Fashionistas,0.1,4.82,16574,0.0002908169422
561,Email,Email,Health & Wellness,0.1,3.12,18996,0.0001642451042
562,Influencer,Instagram,Tech Enthusiasts,0.12,4.87,13107,0.0003715571832
563,Influencer,Website,Health & Wellness,0.09,7.42,5801,0.001279089812
564,Influencer,Google Ads,Outdoor Adventurers,0.09,6.38,8660,0.0007367205543
565,Display,Website,Health & Wellness,0.13,2.18,9283,0.0002348378757
566,Influencer,Instagram,Health & Wellness,0.1,6.53,12002,0.0005440759873
567,Display,Website,Tech Enthusiasts,0.08,4.64,12929,0.0003588831309
568,Search,Google Ads,Outdoor Adventurers,0.12,4.75,16013,0.0002966339849
569,Search,Google Ads,Outdoor Adventurers,0.08,4.53,6640,0.0006822289157
570,Email,Instagram,Outdoor Adventurers,0.05,2.84,12075,0.0002351966874
571,Email,Google Ads,Foodies,0.12,6.38,5236,0.001218487395
572,Social Media,Google Ads,Health & Wellness,0.13,6.35,18195,0.0003489969772
573,Social Media,YouTube,Health & Wellness,0.06,6.76,12557,0.0005383451461
574,Social Media,Email,Health & Wellness,0.04,7.03,12024,0.0005846640053
575,Influencer,Facebook,Fashionistas,0.08,5.76,13831,0.0004164557877
576,Display,Instagram,Outdoor Adventurers,0.04,2.87,14207,0.0002020130921
577,Email,Instagram,Tech Enthusiasts,0.14,5.45,10698,0.000509441017
578,Display,Google Ads,Health & Wellness,0.02,2.21,7321,0.0003018713291
579,Email,Email,Tech Enthusiasts,0.12,3.7,5070,0.0007297830375
580,Email,Website,Health & Wellness,0.09,7.54,8417,0.0008958061067
581,Social Media,Email,Outdoor Adventurers,0.09,7.66,12149,0.0006305045683
582,Influencer,Instagram,Outdoor Adventurers,0.05,2.55,18733,0.0001361234186
583,Influencer,Google Ads,Health & Wellness,0.13,5.03,13282,0.0003787080259
584,Search,Website,Tech Enthusiasts,0.07,6.02,5027,0.00119753332
585,Social Media,Facebook,Tech Enthusiasts,0.14,5.97,14540,0.0004105914718
586,Search,Email,Health & Wellness,0.08,3.97,10905,0.0003640531866
587,Display,Website,Health & Wellness,0.06,7.05,16970,0.00041543901
588,Email,Google Ads,Outdoor Adventurers,0.05,5.27,14910,0.0003534540577
589,Email,YouTube,Foodies,0.09,6.38,12528,0.0005092592593
590,Email,YouTube,Fashionistas,0.04,6.2,18796,0.0003298574165
591,Social Media,Email,Foodies,0.09,2.71,14635,0.0001851725316
592,Display,YouTube,Tech Enthusiasts,0.02,7.83,8562,0.0009145059566
593,Social Media,Instagram,Outdoor Adventurers,0.08,5.47,18690,0.0002926698769
594,Email,Website,Fashionistas,0.12,7,11229,0.0006233858759
595,Influencer,YouTube,Fashionistas,0.03,4.47,8633,0.0005177806093
596,Display,Instagram,Outdoor Adventurers,0.02,2.43,11529,0.0002107728337
597,Influencer,Website,Outdoor Adventurers,0.02,3.87,13763,0.0002811886943
598,Social Media,Google Ads,Tech Enthusiasts,0.08,5.08,13348,0.0003805813605
599,Influencer,Email,Tech Enthusiasts,0.1,5.38,17808,0.0003021114106
600,Influencer,YouTube,Fashionistas,0.12,6.01,5680,0.001058098592
601,Social Media,Email,Tech Enthusiasts,0.04,6.7,9893,0.000677246538
602,Social Media,Google Ads,Tech Enthusiasts,0.02,2.01,18741,0.0001072514807
603,Social Media,Facebook,Outdoor Adventurers,0.09,2.94,13305,0.0002209695603
604,Social Media,Facebook,Foodies,0.04,6.45,16791,0.0003841343577
605,Search,Google Ads,Health & Wellness,0.01,7.84,7349,0.001066811811
606,Email,Website,Fashionistas,0.02,3.2,15672,0.0002041858091
607,Search,Instagram,Health & Wellness,0.02,6.98,15366,0.0004542496421
608,Search,Website,Fashionistas,0.06,6.7,8497,0.000788513593
609,Social Media,Email,Tech Enthusiasts,0.07,5.86,10770,0.0005441039926
610,Display,Facebook,Health & Wellness,0.06,5.01,5325,0.0009408450704
611,Email,Google Ads,Health & Wellness,0.04,6.85,8772,0.0007808937528
612,Email,Website,Fashionistas,0.11,3.95,10653,0.0003707875716
613,Social Media,YouTube,Outdoor Adventurers,0.02,7.52,9676,0.0007771806532
614,Display,Instagram,Tech Enthusiasts,0.13,3.1,11347,0.0002731999647
615,Influencer,Instagram,Tech Enthusiasts,0.02,6.68,9661,0.0006914398095
616,Influencer,Facebook,Foodies,0.05,6.01,17881,0.0003361109558
617,Search,YouTube,Foodies,0.06,6.66,17440,0.0003818807339
618,Display,Website,Tech Enthusiasts,0.08,7.12,7053,0.001009499504
619,Influencer,Google Ads,Foodies,0.14,6.58,7803,0.0008432654107
620,Social Media,Instagram,Tech Enthusiasts,0.11,3.89,6994,0.0005561910209
621,Influencer,Instagram,Tech Enthusiasts,0.14,7.01,18943,0.000370057541
622,Email,Website,Tech Enthusiasts,0.11,4.04,7562,0.0005342501984
623,Email,Email,Tech Enthusiasts,0.09,7.54,7740,0.0009741602067
624,Social Media,Facebook,Foodies,0.11,3.07,11783,0.0002605448528
625,Social Media,Website,Outdoor Adventurers,0.02,5.25,12132,0.0004327398615
626,Search,YouTube,Tech Enthusiasts,0.14,3.12,5430,0.0005745856354
627,Search,Email,Tech Enthusiasts,0.05,6.47,12047,0.0005370631693
628,Social Media,Instagram,Tech Enthusiasts,0.05,7.06,15691,0.0004499394557
629,Email,Facebook,Foodies,0.1,4.96,15132,0.0003277821835
630,Email,YouTube,Outdoor Adventurers,0.11,6.12,13380,0.0004573991031
631,Influencer,YouTube,Tech Enthusiasts,0.01,2.43,5770,0.0004211438475
632,Influencer,Email,Foodies,0.13,2.67,8500,0.0003141176471
633,Email,Google Ads,Fashionistas,0.13,4.76,18453,0.0002579526364
634,Social Media,Facebook,Fashionistas,0.02,5.63,19030,0.00029584866
635,Search,Instagram,Fashionistas,0.14,2.46,9833,0.0002501779721
636,Email,Website,Health & Wellness,0.04,4.25,11581,0.0003669803989
637,Search,Google Ads,Outdoor Adventurers,0.04,4.41,12573,0.0003507516106
638,Search,Google Ads,Tech Enthusiasts,0.07,4.18,9517,0.000439214038
639,Search,Facebook,Fashionistas,0.12,3.55,7672,0.000462721585
640,Email,Email,Tech Enthusiasts,0.03,7.04,10127,0.0006951713242
641,Social Media,Email,Fashionistas,0.14,4.22,16265,0.0002594528128
642,Influencer,Email,Tech Enthusiasts,0.08,3.65,12399,0.0002943785789
643,Social Media,Google Ads,Fashionistas,0.06,5.29,10179,0.0005196974162
644,Social Media,YouTube,Fashionistas,0.02,3.83,18123,0.0002113336644
645,Influencer,Email,Fashionistas,0.05,4.71,5481,0.0008593322386
646,Email,Facebook,Foodies,0.13,6.04,18673,0.0003234616826
647,Social Media,Google Ads,Outdoor Adventurers,0.1,4.2,16853,0.0002492137898
648,Influencer,Google Ads,Foodies,0.14,2.65,18729,0.0001414918042
649,Email,Facebook,Outdoor Adventurers,0.09,6.62,8832,0.0007495471014
650,Email,Google Ads,Outdoor Adventurers,0.12,4.56,11318,0.0004028980385
651,Display,Facebook,Fashionistas,0.08,7.53,8396,0.0008968556455
652,Display,Email,Fashionistas,0.09,4.4,16132,0.000272749814
653,Social Media,YouTube,Fashionistas,0.11,7.75,8972,0.0008637984842
654,Search,Facebook,Outdoor Adventurers,0.01,2.75,6117,0.0004495667811
655,Email,YouTube,Tech Enthusiasts,0.08,4.14,8036,0.0005151816824
656,Influencer,Instagram,Fashionistas,0.08,4.06,6987,0.000581079147
657,Influencer,Instagram,Fashionistas,0.06,7.88,6760,0.001165680473
658,Influencer,Website,Health & Wellness,0.03,6.77,13907,0.000486805206
659,Search,Facebook,Outdoor Adventurers,0.12,3.91,19441,0.0002011213415
660,Social Media,Website,Foodies,0.13,2.91,10535,0.0002762221168
661,Influencer,Facebook,Fashionistas,0.11,5.04,7254,0.0006947890819
662,Email,Google Ads,Tech Enthusiasts,0.05,2.39,17392,0.0001374195032
663,Influencer,Email,Outdoor Adventurers,0.14,5.46,11298,0.0004832713755
664,Social Media,Google Ads,Foodies,0.08,5.4,11082,0.0004872766649
665,Display,Facebook,Tech Enthusiasts,0.11,4.84,18746,0.0002581884135
